icd_9,label_index,test_gold_support,scope,ngram_rank,ngram,n_notes_peaking_here,mean_attention,max_attention
238.4,133,11,gold_notes,5,upper extremity weakness right,1,0.00375,0.00375
238.4,133,11,gold_notes,6,doctor gerd copd pfts,1,0.00234,0.00234
238.4,133,11,gold_notes,7,hiatal hernia condition stable,1,0.00215,0.00215
238.4,133,11,gold_notes,8,c sig two tablet,1,0.002,0.002
238.4,133,11,gold_notes,9,daughter good friend nurse,1,0.00194,0.00194
238.4,133,11,gold_notes,10,event hour preceded know,1,0.00161,0.00161
416.0,23,10,all_test,1,md number completed,12,0.00238,0.00411
416.0,23,10,all_test,2,someone apply firm pressure,10,0.00271,0.00415
416.0,23,10,all_test,3,na k cl hco3,9,0.0018,0.00251
416.0,23,10,all_test,4,mch mchc rdw plt,8,0.0023,0.00344
416.0,23,10,all_test,5,eomi anicteric mmm op,7,0.00253,0.00289
416.0,23,10,all_test,6,general alert oriented acute,7,0.00202,0.00252
416.0,23,10,all_test,7,degree celsius change symptom,7,0.00199,0.00282
416.0,23,10,all_test,8,extremity clot sjogren shingle,7,0.00173,0.00173
416.0,23,10,all_test,9,daily avoid drinking plain,7,0.00164,0.00179
416.0,23,10,all_test,10,pvd diabetes mellitus bph,7,0.0014,0.0014
416.0,23,10,gold_notes,1,extubation cmo antimicrobial held,1,0.0029,0.0029
416.0,23,10,gold_notes,2,severe left right sided,1,0.00213,0.00213
416.0,23,10,gold_notes,3,trait disease also sister,1,0.00212,0.00212
416.0,23,10,gold_notes,4,daily drug mother rheumatic,1,0.00159,0.00159
416.0,23,10,gold_notes,5,oil ointment sig appl,1,0.00142,0.00142
416.0,23,10,gold_notes,6,dilated right ventricle atrium,1,0.00136,0.00136
416.0,23,10,gold_notes,7,eating minimally take u,1,0.00125,0.00125
416.0,23,10,gold_notes,8,pt moderate pulmonary htn,1,0.00122,0.00122
416.0,23,10,gold_notes,9,provider dosage uncertain ergocalciferol,1,0.0012,0.0012
416.0,23,10,gold_notes,10,name3 lf afb grown,1,0.00112,0.00112
747.81,45,10,all_test,1,patent foramen ovale present,9,0.00492,0.00552
747.81,45,10,all_test,2,operating room underwent aortic,8,0.00678,0.00886
747.81,45,10,all_test,3,present illness year old,8,0.00483,0.00698
747.81,45,10,all_test,4,adrenal insufficient hypercalcemia smv,7,0.00821,0.00821
747.81,45,10,all_test,5,dic requiring multiple transfusion,7,0.00645,0.00645
747.81,45,10,all_test,6,tte showed improvement ef,7,0.00439,0.00439
747.81,45,10,all_test,7,clear bile unable cannulated,7,0.00162,0.00162
747.81,45,10,all_test,8,exploratory laparotomy small bowel,6,0.02661,0.02661
747.81,45,10,all_test,9,protocol initiated underwent exploratory,6,0.01116,0.01116
747.81,45,10,all_test,10,coags decreasing platelet indicating,6,0.01091,0.01091
747.81,45,10,gold_notes,1,diagnosis right frontal cavernoma,1,0.00544,0.00544
747.81,45,10,gold_notes,2,ha major surgical invasive,1,0.00454,0.00454
747.81,45,10,gold_notes,3,blindness social spent four,1,0.00399,0.00399
747.81,45,10,gold_notes,4,peds residency location un,1,0.0034,0.0034
747.81,45,10,gold_notes,5,surgical material posterior cecum,1,0.00296,0.00296
747.81,45,10,gold_notes,6,man hiv methamphetamine abuse,1,0.0029,0.0029
747.81,45,10,gold_notes,7,attending name3 lf headache,1,0.00223,0.00223
747.81,45,10,gold_notes,8,hypertension diabetes adult onset,1,0.00183,0.00183
747.81,45,10,gold_notes,9,homecare diagnosis arteriovenous malformation,1,0.00174,0.00174
747.81,45,10,gold_notes,10,klebsiella pneumonia renal u,1,0.00148,0.00148
571.42,83,10,all_test,1,mg tablet sig tablet,8,0.00272,0.00563
571.42,83,10,all_test,2,tablet po daily daily,8,0.00196,0.00256
571.42,83,10,all_test,3,diabetes asthma copd allergic,7,0.00184,0.00184
571.42,83,10,all_test,4,cva resolution eye position,7,0.00172,0.00172
571.42,83,10,all_test,5,interactive activity status ambulatory,7,0.00169,0.00201
571.42,83,10,all_test,6,consciousness alert interactive activity,7,0.00155,0.00253
571.42,83,10,all_test,7,illness year old woman,7,0.00144,0.00144
571.42,83,10,all_test,8,manager never smoker rare,7,0.00111,0.00111
571.42,83,10,all_test,9,nausea vomiting diarrhea constipation,6,0.00251,0.00251
571.42,83,10,all_test,10,included ast alkaline phosphatase,6,0.00231,0.00231
571.42,83,10,gold_notes,1,physical exam hunt doctor,1,0.01182,0.01182
571.42,83,10,gold_notes,2,esophageal varix hepatitis b,1,0.00343,0.00343
571.42,83,10,gold_notes,3,autoimmune hepatitis doctor ama,1,0.00264,0.00264
571.42,83,10,gold_notes,4,cirrhosis rheumatoid arthritis hep,1,0.00215,0.00215
571.42,83,10,gold_notes,5,evaluated doctor arthritis social,1,0.00212,0.00212
571.42,83,10,gold_notes,6,hepatic encephalopathy ascites hep,1,0.00187,0.00187
571.42,83,10,gold_notes,7,dos adjusted plan prednisone,1,0.00158,0.00158
571.42,83,10,gold_notes,8,appointment follow alchol abuse,1,0.00147,0.00147
571.42,83,10,gold_notes,9,esophagitis egd yr ago,1,0.00138,0.00138
571.42,83,10,gold_notes,10,comforting medication discontinued pt,1,0.0013,0.0013
45.93,47,9,all_test,1,delayed release e c,65,0.00183,0.00319
45.93,47,9,all_test,2,tablet delayed release e,55,0.00197,0.00357
45.93,47,9,all_test,3,release e c sig,51,0.00182,0.00283
45.93,47,9,all_test,4,sig tablet delayed release,34,0.00176,0.00403
45.93,47,9,all_test,5,c sig tablet delayed,32,0.00184,0.00353
45.93,47,9,all_test,6,e c sig tablet,28,0.00187,0.00311
45.93,47,9,all_test,7,e c po daily,21,0.00189,0.00285
45.93,47,9,all_test,8,please shower daily including,20,0.00175,0.00259
45.93,47,9,all_test,9,shower daily including washing,15,0.0018,0.00327
45.93,47,9,all_test,10,release e c po,14,0.0017,0.00265
45.93,47,9,gold_notes,1,smoking caused respiratory difficulty,1,0.00547,0.00547
45.93,47,9,gold_notes,2,hemodynamically stable taken operating,1,0.00401,0.00401
45.93,47,9,gold_notes,3,sedated cc transfer osh,1,0.00262,0.00262
45.93,47,9,gold_notes,4,mental status clear coherent,1,0.00232,0.00232
45.93,47,9,gold_notes,5,curettage present illness year,1,0.0022,0.0022
45.93,47,9,gold_notes,6,overall improving additionally low,1,0.00143,0.00143
45.93,47,9,gold_notes,7,represent leak placed iv,1,0.00137,0.00137
45.93,47,9,gold_notes,8,dl unit mg dl,1,0.00134,0.00134
45.93,47,9,gold_notes,9,upper extremity dvt acute,1,0.00113,0.00113
510.9,50,9,all_test,1,delayed release e c,266,0.00331,0.00784
510.9,50,9,all_test,2,tablet delayed release e,210,0.00336,0.00781
510.9,50,9,all_test,3,release e c sig,163,0.003,0.00686
510.9,50,9,all_test,4,release e c po,135,0.00371,0.01381
510.9,50,9,all_test,5,sig tablet delayed release,123,0.00361,0.00877
510.9,50,9,all_test,6,c sig tablet delayed,99,0.00349,0.00701
510.9,50,9,all_test,7,e c sig tablet,91,0.00326,0.00602
510.9,50,9,all_test,8,capsule delayed release e,71,0.00297,0.00686
510.9,50,9,all_test,9,e c po daily,58,0.00337,0.00778
510.9,50,9,all_test,10,c sig capsule delayed,51,0.00284,0.00567
510.9,50,9,gold_notes,1,6l ivfs well central,1,0.00459,0.00459
510.9,50,9,gold_notes,2,interventional pulmonary right sided,1,0.00398,0.00398
510.9,50,9,gold_notes,3,decortication transfer sicu intubated,1,0.00387,0.00387
510.9,50,9,gold_notes,4,invasive procedure left video,1,0.00312,0.00312
510.9,50,9,gold_notes,5,ray revealed persistent loculation,1,0.00245,0.00245
510.9,50,9,gold_notes,6,taken operating room right,1,0.00224,0.00224
510.9,50,9,gold_notes,7,aggressive treatment stabilized long,1,0.00213,0.00213
510.9,50,9,gold_notes,8,release e c po,1,0.00191,0.00191
510.9,50,9,gold_notes,9,floor due worsening hypoxia,1,0.00105,0.00105
590.10,121,9,all_test,1,major surgical invasive procedure,21,0.00467,0.01159
590.10,121,9,all_test,2,tablet delayed release e,17,0.00199,0.00309
590.10,121,9,all_test,3,release e c sig,17,0.00166,0.00263
590.10,121,9,all_test,4,delayed release e c,15,0.00197,0.00302
590.10,121,9,all_test,5,daily daily disp tablet,14,0.0016,0.00237
590.10,121,9,all_test,6,capsule delayed release e,14,0.00128,0.00144
590.10,121,9,all_test,7,sust rel particle crystal,12,0.00215,0.00246
590.10,121,9,all_test,8,e c sig tablet,10,0.00203,0.00348
590.10,121,9,all_test,9,sig tablet delayed release,9,0.00225,0.0036
590.10,121,9,all_test,10,tab sust rel particle,9,0.00214,0.00308
590.10,121,9,gold_notes,1,stone hx nephrolithiasis wit,1,0.00316,0.00316
590.10,121,9,gold_notes,2,mass diagnosis primary acute,1,0.00295,0.00295
590.10,121,9,gold_notes,3,unremarkable severe pyelonephritis could,1,0.00187,0.00187
590.10,121,9,gold_notes,4,treated iv fluid antibiotic,1,0.00175,0.00175
590.10,121,9,gold_notes,5,secondary stopping prophylactic macrobid,1,0.00164,0.00164
590.10,121,9,gold_notes,6,cont neurontin neurontin may,1,0.0016,0.0016
590.10,121,9,gold_notes,7,duct measuring mm impression,1,0.00141,0.00141
590.10,121,9,gold_notes,8,sepsis associated hyperglycemia standing,1,0.00141,0.00141
590.10,121,9,gold_notes,9,medication given hospital3 vomited,1,0.0012,0.0012
484.6,148,9,all_test,1,delayed release e c,264,0.003,0.01211
484.6,148,9,all_test,2,tablet delayed release e,241,0.00301,0.01082
484.6,148,9,all_test,3,release e c sig,182,0.00281,0.00649
484.6,148,9,all_test,4,sig tablet delayed release,113,0.00349,0.008
484.6,148,9,all_test,5,c sig tablet delayed,96,0.00301,0.00513
484.6,148,9,all_test,6,e c sig tablet,95,0.00309,0.00654
484.6,148,9,all_test,7,release e c po,95,0.003,0.00593
484.6,148,9,all_test,8,capsule delayed release e,91,0.00257,0.00602
484.6,148,9,all_test,9,e c sig capsule,50,0.00228,0.00398
484.6,148,9,all_test,10,mg tablet delayed release,45,0.0026,0.00552
484.6,148,9,gold_notes,1,result lab age alt,1,0.00632,0.00632
484.6,148,9,gold_notes,2,vent relatively unchanged bal,1,0.00294,0.00294
484.6,148,9,gold_notes,3,un vanc cefepime cxr,1,0.00215,0.00215
484.6,148,9,gold_notes,4,check shockable rhythm received,1,0.00183,0.00183
484.6,148,9,gold_notes,5,c sig capsule delayed,1,0.00166,0.00166
484.6,148,9,gold_notes,6,medication diltiazem sr 120mg,1,0.00157,0.00157
484.6,148,9,gold_notes,7,delayed release e c,1,0.00135,0.00135
484.6,148,9,gold_notes,8,chronic voriconazole kyperkalemia un,1,0.00127,0.00127
484.6,148,9,gold_notes,9,cefepime remained afebrile day,1,0.00115,0.00115
401.0,154,9,all_test,1,finding correct word use,13,0.00262,0.00358
401.0,154,9,all_test,2,tablet sig tablet po,10,0.00241,0.0034
401.0,154,9,all_test,3,sense proprioception throughout extinction,8,0.00214,0.00334
401.0,154,9,all_test,4,disposition extended care facility,8,0.0019,0.00229
401.0,154,9,all_test,5,ovale present left right,7,0.00268,0.00353
401.0,154,9,all_test,6,procedure well post operatively,7,0.0024,0.00316
401.0,154,9,all_test,7,disp tab sust rel,7,0.00209,0.00243
401.0,154,9,all_test,8,flowing clear bile unable,7,0.002,0.002
401.0,154,9,all_test,9,refill disposition home facility,7,0.00197,0.00254
401.0,154,9,all_test,10,daily medication otc cholecalciferol,7,0.00149,0.00149
401.0,154,9,gold_notes,1,held concern hypotension pt,1,0.00222,0.00222
401.0,154,9,gold_notes,2,presented systolic blood pressure,1,0.00221,0.00221
401.0,154,9,gold_notes,3,toresemide minoxidil po labetalol,1,0.00199,0.00199
401.0,154,9,gold_notes,4,heparin antibody pt ptt,1,0.00175,0.00175
401.0,154,9,gold_notes,5,volume status hypertensive urgency,1,0.00172,0.00172
401.0,154,9,gold_notes,6,obese h htn possibility,1,0.00149,0.00149
401.0,154,9,gold_notes,7,lopressor 25mg hospital1 held,1,0.00144,0.00144
401.0,154,9,gold_notes,8,report cardiac perfusion persantine,1,0.00118,0.00118
401.0,154,9,gold_notes,9,po qid home blood,1,0.00102,0.00102
241.1,174,9,all_test,1,pt ptt inr pt,14,0.00133,0.00254
241.1,174,9,all_test,2,tested ii pupil equally,12,0.00169,0.00255
241.1,174,9,all_test,3,rbc hgb hct mcv,11,0.00186,0.00365
241.1,174,9,all_test,4,following appointment surgeon dr,9,0.00182,0.00247
241.1,174,9,all_test,5,psa non oncologic hypertension,9,0.00152,0.0016
241.1,174,9,all_test,6,po2 pco2 ph total,8,0.00259,0.00327
241.1,174,9,all_test,7,k cl hco3 angap,8,0.00188,0.00415
241.1,174,9,all_test,8,habit dysuria denied arthralgia,8,0.00181,0.00187
241.1,174,9,all_test,9,alert interactive activity status,8,0.00166,0.00179
241.1,174,9,all_test,10,tablet sig tablet po,8,0.00151,0.0024
241.1,174,9,gold_notes,1,summary mr known lastname,1,0.00582,0.00582
241.1,174,9,gold_notes,2,outpatient continued house ct,1,0.00296,0.00296
241.1,174,9,gold_notes,3,eye conjunctiva perrl pupil,1,0.00264,0.00264
241.1,174,9,gold_notes,4,versus stereotactic biopsy since,1,0.0025,0.0025
241.1,174,9,gold_notes,5,osteopenia year digit density,1,0.00247,0.00247
241.1,174,9,gold_notes,6,3l cvp uop hr,1,0.00211,0.00211
241.1,174,9,gold_notes,7,demonstrate worrisome feature follow,1,0.00143,0.00143
241.1,174,9,gold_notes,8,restaging abd ct scan,1,0.00137,0.00137
241.1,174,9,gold_notes,9,pcp transitional issue follow,1,0.00118,0.00118
151.0,193,9,all_test,1,present illness year old,13,0.00476,0.00989
151.0,193,9,all_test,2,dose escalation study mdx,9,0.00263,0.00268
151.0,193,9,all_test,3,absence chest pain dyspnea,9,0.00263,0.00344
151.0,193,9,all_test,4,illness mr known lastname,8,0.00346,0.00553
151.0,193,9,all_test,5,illness year old male,8,0.00289,0.00428
151.0,193,9,all_test,6,orthopnea ankle edema palpitation,8,0.00265,0.00307
151.0,193,9,all_test,7,paroxysmal nocturnal dyspnea orthopnea,8,0.00221,0.00281
151.0,193,9,all_test,8,recurrence status post dli,7,0.00433,0.00433
151.0,193,9,all_test,9,known lastname year old,7,0.00357,0.00433
151.0,193,9,all_test,10,dapto vre coverage bactrim,7,0.00253,0.00253
151.0,193,9,gold_notes,1,gallstone fib dm dvt,1,0.00785,0.00785
151.0,193,9,gold_notes,2,year old gentleman t2,1,0.00601,0.00601
151.0,193,9,gold_notes,3,carcinoma distal esophagus given,1,0.00467,0.00467
151.0,193,9,gold_notes,4,mucosal resection positive deep,1,0.00409,0.00409
151.0,193,9,gold_notes,5,esophagus seen undergoing routine,1,0.00393,0.00393
151.0,193,9,gold_notes,6,cm segment wall thickening,1,0.00297,0.00297
151.0,193,9,gold_notes,7,doctor esophagectomy jejunostomy tube,1,0.00256,0.00256
151.0,193,9,gold_notes,8,76f esophageal perforation p,1,0.00223,0.00223
151.0,193,9,gold_notes,9,feature underwent pet cat,1,0.0018,0.0018
253.2,69,8,all_test,1,reflux disease hiatal hernia,9,0.0015,0.00161
253.2,69,8,all_test,2,condition alert oriented x3,8,0.00178,0.00268
253.2,69,8,all_test,3,denies hospitalization surgery social,7,0.002,0.002
253.2,69,8,all_test,4,l arm blood pressure,7,0.00198,0.00243
253.2,69,8,all_test,5,migrainous currently treated trigger,7,0.00189,0.00198
253.2,69,8,all_test,6,lasix spironolactone medication docusate,7,0.00139,0.00139
253.2,69,8,all_test,7,marrow biopsy performed secondary,7,0.00136,0.00136
253.2,69,8,all_test,8,leg syndrome pernicious anemia,6,0.00447,0.00447
253.2,69,8,all_test,9,lymph node biopsy hip,6,0.00313,0.00313
253.2,69,8,all_test,10,arteritis cad psh lap,6,0.00253,0.00253
253.2,69,8,gold_notes,1,hypertension hyperlipidemia admitted viral,1,0.00434,0.00434
253.2,69,8,gold_notes,2,pituitary macroadenoma condition mental,1,0.00365,0.00365
253.2,69,8,gold_notes,3,chronic steroid pred 10mg,1,0.00287,0.00287
253.2,69,8,gold_notes,4,illness 87m glaucoma present,1,0.00274,0.00274
253.2,69,8,gold_notes,5,liver pan hypopituitary social,1,0.00259,0.00259
253.2,69,8,gold_notes,6,prolactin testosterone found decreased,1,0.0024,0.0024
253.2,69,8,gold_notes,7,po daily hypothyroidism stable,1,0.00154,0.00154
253.2,69,8,gold_notes,8,atrial fibrillation uncertain hospital1,1,0.00115,0.00115
579.3,40,7,all_test,1,delayed release e c,191,0.00222,0.00543
579.3,40,7,all_test,2,tablet delayed release e,172,0.00234,0.01001
579.3,40,7,all_test,3,release e c sig,156,0.00233,0.00986
579.3,40,7,all_test,4,e c sig tablet,89,0.00241,0.00479
579.3,40,7,all_test,5,sig tablet delayed release,86,0.00251,0.00457
579.3,40,7,all_test,6,c sig tablet delayed,83,0.00253,0.00552
579.3,40,7,all_test,7,capsule delayed release e,65,0.00191,0.00334
579.3,40,7,all_test,8,release e c po,51,0.00214,0.00375
579.3,40,7,all_test,9,mg tablet delayed release,47,0.00239,0.00672
579.3,40,7,all_test,10,mg tablet sig tablet,46,0.0022,0.00537
579.3,40,7,gold_notes,1,tid time 3ml titrate,1,0.00211,0.00211
579.3,40,7,gold_notes,2,ex lap rejected bowel,1,0.00193,0.00193
579.3,40,7,gold_notes,3,w refractory crohn disease,1,0.00191,0.00191
579.3,40,7,gold_notes,4,capsule delayed release e,1,0.00189,0.00189
579.3,40,7,gold_notes,5,refractory ir embolization requiring,1,0.0015,0.0015
579.3,40,7,gold_notes,6,release e c sig,1,0.00146,0.00146
579.3,40,7,gold_notes,7,session prior hd laboratory,1,0.00118,0.00118
282.49,58,7,all_test,1,tablet sig tablet po,47,0.00158,0.00326
282.49,58,7,all_test,2,mg tablet sig tablet,16,0.0016,0.00231
282.49,58,7,all_test,3,sig tablet po daily,12,0.00115,0.00135
282.49,58,7,all_test,4,tablet po daily daily,11,0.00205,0.00262
282.49,58,7,all_test,5,rbc hgb hct mcv,9,0.00187,0.00361
282.49,58,7,all_test,6,hour needed pain disp,9,0.00187,0.00217
282.49,58,7,all_test,7,disp tablet refill disposition,9,0.00128,0.00166
282.49,58,7,all_test,8,eomi conjunctiva pink pallor,9,0.00116,0.00201
282.49,58,7,all_test,9,q4h every hour needed,8,0.00281,0.00433
282.49,58,7,all_test,10,capsule sig capsule po,8,0.00141,0.00228
282.49,58,7,gold_notes,1,transition care outpatient management,1,0.00567,0.00567
282.49,58,7,gold_notes,2,hour needed pain fever,1,0.00314,0.00314
282.49,58,7,gold_notes,3,sure thallasemia given severity,1,0.00202,0.00202
282.49,58,7,gold_notes,4,g6pd deficiency bph osteoarthritis,1,0.00159,0.00159
282.49,58,7,gold_notes,5,hospitalization rate controlled given,1,0.00156,0.00156
282.49,58,7,gold_notes,6,ii retinopathy neuropathy prior,1,0.0015,0.0015
282.49,58,7,gold_notes,7,recieving cycle chop therapy,1,0.00122,0.00122
253.5,70,7,all_test,1,delayed release e c,10,0.00188,0.00243
253.5,70,7,all_test,2,hernia repair appendectomy social,9,0.00156,0.0016
253.5,70,7,all_test,3,allergic rhinitis arthritis knee,7,0.0017,0.0017
253.5,70,7,all_test,4,hypotension hospitalization fall dvt,7,0.00168,0.00217
253.5,70,7,all_test,5,atrial tachycardia h laryngeal,7,0.00132,0.00132
253.5,70,7,all_test,6,normal pressure hydrocephalus cad,7,0.00132,0.00132
253.5,70,7,all_test,7,nad heent sclerae anciteric,7,0.00115,0.00115
253.5,70,7,all_test,8,syndrome pernicious anemia social,6,0.00513,0.00513
253.5,70,7,all_test,9,female recently diagnosed right,6,0.00269,0.00269
253.5,70,7,all_test,10,lvef markedly dilated aorta,6,0.00261,0.00261
253.5,70,7,gold_notes,1,medical stroke residual bipolar,1,0.00468,0.00468
253.5,70,7,gold_notes,2,secondary diagnosis pituitary macroadenoma,1,0.00348,0.00348
253.5,70,7,gold_notes,3,fibrillation current smoker social,1,0.00343,0.00343
253.5,70,7,gold_notes,4,delayed release e c,1,0.00243,0.00243
253.5,70,7,gold_notes,5,secondary malignancy acute chronic,1,0.00207,0.00207
253.5,70,7,gold_notes,6,dermal fibrosis marked endothelial,1,0.00128,0.00128
